id,similarity_to_gt,added_lines,removed_lines,total_edit_lines,ok_braces,no_unsafe_calls,llm_verdict,llm_confidence,final_score,prompt_chars,output_chars,minimality_score,exact_match,is_safe,is_unclear,is_unsafe,validity_score,prompt_tokens_est,output_tokens_est
180481,0.5290322580645161,3,1,4,True,True,SAFE,1.0,4.0,465,114,0.2,False,True,False,False,3.0,116.25,28.5
182241,0.6456169505608641,46,39,85,True,True,UNCLEAR,0.8,2.4,1366,1396,0.011627906976744186,False,False,True,False,1.4,341.5,349.0
179001,0.9700176366843032,3,1,4,True,True,SAFE,1.0,4.0,651,292,0.2,False,True,False,False,3.0,162.75,73.0
180456,0.2348178137651821,19,15,34,True,True,SAFE,1.0,4.0,715,434,0.02857142857142857,False,True,False,False,3.0,178.75,108.5
183963,0.1476190476190476,4,2,6,True,True,UNCLEAR,0.5,2.25,571,205,0.14285714285714285,False,False,True,False,1.25,142.75,51.25
178278,0.6928104575163399,3,1,4,True,True,UNCLEAR,0.5,2.25,446,100,0.2,False,False,True,False,1.25,111.5,25.0
178989,0.9970635120396006,2,0,2,True,True,SAFE,1.0,4.0,6342,5977,0.3333333333333333,False,True,False,False,3.0,1585.5,1494.25
181718,0.9494144633586864,7,1,8,True,True,SAFE,1.0,4.0,4308,4145,0.1111111111111111,False,True,False,False,3.0,1077.0,1036.25
184708,0.7455012853470437,7,3,10,True,True,SAFE,1.0,4.0,516,199,0.09090909090909091,False,True,False,False,3.0,129.0,49.75
178286,0.3807615230460922,3,1,4,True,True,UNCLEAR,0.7,2.35,764,404,0.2,False,False,True,False,1.35,191.0,101.0
184019,0.961764705882353,9,7,16,True,True,UNCLEAR,0.5,2.25,1390,1033,0.058823529411764705,False,False,True,False,1.25,347.5,258.25
182219,0.9831053901850362,6,4,10,True,True,SAFE,1.0,4.0,1624,1236,0.09090909090909091,False,True,False,False,3.0,406.0,309.0
182233,0.8982531412810297,5,18,23,True,True,UNCLEAR,0.7,2.35,3942,2957,0.041666666666666664,False,False,True,False,1.35,985.5,739.25
181740,0.9700502152080344,5,0,5,True,True,SAFE,1.0,4.0,5783,5539,0.16666666666666666,False,True,False,False,3.0,1445.75,1384.75
186340,0.9844559585492229,4,2,6,True,True,SAFE,1.0,4.0,2087,1752,0.14285714285714285,False,True,False,False,3.0,521.75,438.0
179511,0.2738386308068459,13,11,24,True,True,SAFE,1.0,4.0,722,371,0.04,False,True,False,False,3.0,180.5,92.75
184698,0.9028629856850716,5,1,6,True,True,UNCLEAR,0.8,2.4,1301,1044,0.14285714285714285,False,False,True,False,1.4,325.25,261.0
180372,0.7768595041322314,11,9,20,True,True,SAFE,1.0,4.0,538,198,0.047619047619047616,False,True,False,False,3.0,134.5,49.5
188395,0.1734317343173431,7,1,8,True,True,UNCLEAR,0.5,2.25,441,142,0.1111111111111111,False,False,True,False,1.25,110.25,35.5
180489,0.4777863182167563,75,66,141,True,True,UNCLEAR,0.5,2.25,3157,3699,0.007042253521126761,False,False,True,False,1.25,789.25,924.75
184022,0.9537366548042704,9,7,16,True,True,UNCLEAR,0.5,2.25,1213,856,0.058823529411764705,False,False,True,False,1.25,303.25,214.0
179514,0.977144553279905,3,1,4,True,True,UNCLEAR,0.5,2.25,2024,1663,0.2,False,False,True,False,1.25,506.0,415.75
184700,0.4166666666666667,6,3,9,True,True,SAFE,1.0,4.0,610,285,0.1,False,True,False,False,3.0,152.5,71.25
182234,0.988480526604498,3,0,3,True,True,UNCLEAR,0.5,2.25,4886,4553,0.25,False,False,True,False,1.25,1221.5,1138.25
184314,0.7559055118110236,3,0,3,True,True,SAFE,1.0,4.0,423,79,0.25,False,True,False,False,3.0,105.75,19.75
180449,0.2857142857142857,7,1,8,True,True,SAFE,1.0,4.0,500,204,0.1111111111111111,False,True,False,False,3.0,125.0,51.0
182238,0.9888234098760414,3,1,4,True,True,SAFE,1.0,4.0,2807,2467,0.2,False,True,False,False,3.0,701.75,616.75
179017,0.8976897689768977,2,0,2,True,True,UNCLEAR,0.5,2.25,645,280,0.3333333333333333,False,False,True,False,1.25,161.25,70.0
180355,0.5661252900232019,11,4,15,True,True,SAFE,1.0,4.0,492,278,0.0625,False,True,False,False,3.0,123.0,69.5
186335,0.7364787111622555,8,4,12,True,True,SAFE,1.0,4.0,721,424,0.07692307692307693,False,True,False,False,3.0,180.25,106.0
186347,0.9331742243436754,10,6,16,True,True,SAFE,1.0,4.0,764,437,0.058823529411764705,False,True,False,False,3.0,191.0,109.25
188567,0.7874465049928673,11,9,20,True,True,SAFE,1.0,4.0,667,306,0.047619047619047616,False,True,False,False,3.0,166.75,76.5
186722,0.7727272727272727,4,1,5,True,True,UNCLEAR,0.5,2.25,526,193,0.16666666666666666,False,False,True,False,1.25,131.5,48.25
180443,0.3419689119170984,5,1,6,True,True,SAFE,1.0,4.0,498,160,0.14285714285714285,False,True,False,False,3.0,124.5,40.0
183967,0.4515272244355909,7,3,10,True,True,SAFE,1.0,4.0,751,434,0.09090909090909091,False,True,False,False,3.0,187.75,108.5
188291,0.5346534653465347,3,1,4,True,True,SAFE,1.0,4.0,436,74,0.2,False,True,False,False,3.0,109.0,18.5
183965,0.9390154298310066,8,6,14,True,True,SAFE,1.0,4.0,1060,695,0.06666666666666667,False,True,False,False,3.0,265.0,173.75
186729,0.6576,14,10,24,True,True,SAFE,1.0,4.0,963,675,0.04,False,True,False,False,3.0,240.75,168.75
180469,0.4631860776439089,15,11,26,True,True,SAFE,1.0,4.0,675,415,0.037037037037037035,False,True,False,False,3.0,168.75,103.75
184316,0.8163398692810457,3,0,3,True,True,UNCLEAR,0.5,2.25,2069,1781,0.25,False,False,True,False,1.25,517.25,445.25
184014,0.8217976824303164,14,6,20,True,True,SAFE,1.0,4.0,1716,1859,0.047619047619047616,False,True,False,False,3.0,429.0,464.75
182227,0.9387755102040816,5,0,5,True,True,SAFE,1.0,4.0,1202,923,0.16666666666666666,False,True,False,False,3.0,300.5,230.75
181776,0.8264694870834893,381,377,758,False,True,SAFE,1.0,3.0,16446,15776,0.0013175230566534915,False,True,False,False,2.0,4111.5,3944.0
184711,0.7894159248872089,6,0,6,True,True,UNCLEAR,0.5,2.25,3770,3494,0.14285714285714285,False,False,True,False,1.25,942.5,873.5
188377,0.676056338028169,3,1,4,True,True,SAFE,1.0,4.0,498,141,0.2,False,True,False,False,3.0,124.5,35.25
184310,0.7171089779785432,6,4,10,True,True,SAFE,1.0,4.0,1397,1079,0.09090909090909091,False,True,False,False,3.0,349.25,269.75
180377,0.2969225566452486,96,97,193,True,True,SAFE,1.0,4.0,3202,3050,0.005154639175257732,False,True,False,False,3.0,800.5,762.5
184707,0.7682119205298014,5,2,7,True,True,UNCLEAR,0.5,2.25,489,156,0.125,False,False,True,False,1.25,122.25,39.0
186730,0.8530066815144766,5,3,8,True,True,SAFE,1.0,4.0,824,464,0.1111111111111111,False,True,False,False,3.0,206.0,116.0
184017,0.899582617235453,15,9,24,True,True,SAFE,1.0,4.0,2347,2108,0.04,False,True,False,False,3.0,586.75,527.0
184027,0.8548233046800382,12,7,19,True,True,SAFE,1.0,4.0,1354,1123,0.05,False,True,False,False,3.0,338.5,280.75
183944,0.6976744186046512,4,2,6,True,True,UNCLEAR,0.5,2.25,487,111,0.14285714285714285,False,False,True,False,1.25,121.75,27.75
180463,0.6710963455149501,6,6,12,True,True,SAFE,1.0,4.0,535,115,0.07692307692307693,False,True,False,False,3.0,133.75,28.75
184026,0.8527818808468735,11,6,17,True,True,SAFE,1.0,4.0,1367,1047,0.05555555555555555,False,True,False,False,3.0,341.75,261.75
188410,0.2279411764705882,5,0,5,True,True,SAFE,1.0,4.0,474,241,0.16666666666666666,False,True,False,False,3.0,118.5,60.25
178273,0.3247058823529412,5,0,5,True,True,UNCLEAR,0.5,2.25,666,356,0.16666666666666666,False,False,True,False,1.25,166.5,89.0
178295,0.5591397849462365,5,1,6,True,True,SAFE,1.0,4.0,471,134,0.14285714285714285,False,True,False,False,3.0,117.75,33.5
188313,0.4742268041237113,7,1,8,True,True,SAFE,1.0,4.0,446,148,0.1111111111111111,False,True,False,False,3.0,111.5,37.0
184058,0.8761583824768323,12,7,19,True,True,SAFE,1.0,4.0,1505,1252,0.05,False,True,False,False,3.0,376.25,313.0
184311,0.6428571428571429,3,1,4,True,True,SAFE,1.0,4.0,457,95,0.2,False,True,False,False,3.0,114.25,23.75
179513,0.5384615384615384,9,5,14,True,True,SAFE,1.0,4.0,577,284,0.06666666666666667,False,True,False,False,3.0,144.25,71.0
184000,0.9516562220232766,7,3,10,True,True,SAFE,1.0,4.0,1450,1161,0.09090909090909091,False,True,False,False,3.0,362.5,290.25
183084,0.2076813655761024,12,9,21,True,True,SAFE,1.0,4.0,690,365,0.045454545454545456,False,True,False,False,3.0,172.5,91.25
178266,0.4833333333333333,5,0,5,True,True,UNCLEAR,0.5,2.25,501,182,0.16666666666666666,False,False,True,False,1.25,125.25,45.5
180471,0.2729970326409495,3,0,3,True,True,UNCLEAR,0.5,2.25,614,291,0.25,False,False,True,False,1.25,153.5,72.75
180450,0.3028391167192429,7,1,8,True,True,UNCLEAR,0.5,2.25,565,269,0.1111111111111111,False,False,True,False,1.25,141.25,67.25
184302,0.2834645669291338,5,2,7,True,True,SAFE,1.0,4.0,542,217,0.125,False,True,False,False,3.0,135.5,54.25
180378,0.6753982300884955,42,42,84,True,True,SAFE,1.0,4.0,1667,1450,0.011764705882352941,False,True,False,False,3.0,416.75,362.5
180371,0.9956559513466552,5,3,8,True,True,SAFE,1.0,4.0,2676,2303,0.1111111111111111,False,True,False,False,3.0,669.0,575.75
184303,0.9817232375979112,8,6,14,True,True,UNCLEAR,0.5,2.25,2119,1748,0.06666666666666667,False,False,True,False,1.25,529.75,437.0
180482,0.3649036490364903,3,2,5,True,False,SAFE,1.0,3.0,1401,1029,0.16666666666666666,False,True,False,False,3.0,350.25,257.25
180440,0.4624624624624625,3,1,4,True,True,SAFE,1.0,4.0,609,256,0.2,False,True,False,False,3.0,152.25,64.0
186341,0.9828150572831424,3,1,4,True,True,SAFE,1.0,4.0,1586,1222,0.2,False,True,False,False,3.0,396.5,305.5
178297,0.2847682119205298,8,1,9,True,True,SAFE,1.0,4.0,732,518,0.1,False,True,False,False,3.0,183.0,129.5
181753,0.235072196896544,6,1000,1006,False,True,SAFE,1.0,3.0,39335,5366,0.0009930486593843098,False,True,False,False,2.0,9833.75,1341.5
184306,0.7496529384544193,9,4,13,True,True,SAFE,1.0,4.0,2782,2522,0.07142857142857142,False,True,False,False,3.0,695.5,630.5
179509,0.989388580090955,3,1,4,True,True,SAFE,1.0,4.0,4289,3924,0.2,False,True,False,False,3.0,1072.25,981.0
180358,0.7751479289940828,6,3,9,True,True,UNCLEAR,0.8,2.4,506,163,0.1,False,False,True,False,1.4,126.5,40.75
184715,0.8672985781990521,10,9,19,True,True,UNCLEAR,0.5,2.25,749,398,0.05,False,False,True,False,1.25,187.25,99.5
178999,0.8315334773218143,5,1,6,True,True,SAFE,1.0,4.0,800,468,0.14285714285714285,False,True,False,False,3.0,200.0,117.0
183981,0.1728395061728395,5,0,5,True,True,SAFE,1.0,4.0,976,666,0.16666666666666666,False,True,False,False,3.0,244.0,166.5
178975,0.6463974973115652,135,186,321,True,True,SAFE,1.0,4.0,6096,4515,0.003105590062111801,False,True,False,False,3.0,1524.0,1128.75
184041,0.7536032944406315,8,6,14,True,True,SAFE,1.0,4.0,1121,719,0.06666666666666667,False,True,False,False,3.0,280.25,179.75
184040,0.9544235924932976,8,6,14,True,True,SAFE,1.0,4.0,1121,754,0.06666666666666667,False,True,False,False,3.0,280.25,188.5
182222,0.9735725938009788,13,1,14,True,True,SAFE,1.0,4.0,4853,4651,0.06666666666666667,False,True,False,False,3.0,1213.25,1162.75
183932,0.6452599388379205,5,3,8,True,True,SAFE,1.0,4.0,618,294,0.1111111111111111,False,True,False,False,3.0,154.5,73.5
179515,0.966699123661149,5,3,8,True,True,UNCLEAR,0.5,2.25,2898,2533,0.1111111111111111,False,False,True,False,1.25,724.5,633.25
181722,0.695910903568403,1,413,414,False,True,UNCLEAR,0.5,1.25,31722,16845,0.0024096385542168677,False,False,True,False,0.25,7930.5,4211.25
180366,0.9299202685690308,9,3,12,True,True,SAFE,1.0,4.0,1484,1271,0.07692307692307693,False,True,False,False,3.0,371.0,317.75
187832,0.5468019762318066,303,299,602,True,True,SAFE,1.0,4.0,7047,8260,0.001658374792703151,False,True,False,False,3.0,1761.75,2065.0
186734,0.9042553191489362,4,2,6,True,True,SAFE,1.0,4.0,1039,688,0.14285714285714285,False,True,False,False,3.0,259.75,172.0
184702,0.7550432276657061,6,4,10,True,True,SAFE,1.0,4.0,643,333,0.09090909090909091,False,True,False,False,3.0,160.75,83.25
186764,0.9051918735891648,4,2,6,True,True,SAFE,1.0,4.0,794,431,0.14285714285714285,False,True,False,False,3.0,198.5,107.75
